"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @IYC: So finally #Rupee has crossed the age of PM @narendramodi and went below 66, not a single word from Mr Modi or Jaitly

#ModiForeig…",FALSE,0,NA,2015-09-23 17:32:22,FALSE,NA,"646738892008239104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DhakaRd",64,TRUE,FALSE,NA,NA
"RT @_shriraj: Modi said that Khadi's selling doubled this year.Actually Khadi up Only 6% During 2014-15. #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:32:22,FALSE,NA,"646738891865636864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alfaz_suleman",8,TRUE,FALSE,NA,NA
"Mongloia, Bangladesh, Bhutan, Australia..Modi managed a business for Adani everywhere #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:32:21,FALSE,NA,"646738890456461312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Akashiyc",1,FALSE,FALSE,NA,NA
"RT @FalakThakkarr: BJP workers are offering flats in cheap rate in India to NRIs for not protesting agnst Modi in US #NRIsRejectModi http:/…",FALSE,0,NA,2015-09-23 17:32:21,FALSE,NA,"646738889575534592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaldipchaudhar9",11,TRUE,FALSE,NA,NA
"RT @MahendrasinhWag: Modi meets NRIs in his each nd very foreign tour however when will he meet Indian Residents in India #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:32:20,FALSE,NA,"646738886224277504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shubhamamdhare",6,TRUE,FALSE,NA,NA
"RT @vinaydokania: NRIs in USA hv planned2 ""UnWelcome"" Modi's US Visit&amp; Launch protest marchs during his Visit #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:32:20,FALSE,NA,"646738885943279616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ashish_R87",10,TRUE,FALSE,NA,NA
"#india #news Irish children recite shlokas and Modi’s Dublin event, PM takes dig at secularists: With Irish ch... http://t.co/l70WELzrda",FALSE,0,NA,2015-09-23 17:32:20,FALSE,NA,"646738885532250112",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","99latestnews",0,FALSE,FALSE,NA,NA
"RT @ndtv: The visa was denied to Modi at the request of the UPA government: Economist Jagdish Bhagwati #BhagwatiOnModi http://t.co/pGLzrpcB…",FALSE,0,NA,2015-09-23 17:32:20,FALSE,NA,"646738884664164352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmolTikam",393,TRUE,FALSE,NA,NA
"RT @KanchanGupta: Stunning!

Bhagwati says UPA told US to deny visa to PM Modi.

If true, shame on UPA, and twice the shame on US. https://…",FALSE,0,NA,2015-09-23 17:32:20,FALSE,NA,"646738884580245504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mdsomanna",85,TRUE,FALSE,NA,NA
"#india #news PM Modi connects with Indian diaspora in Ireland, promises more visits: Prime Minister Narendra M... http://t.co/4ldXFJTJMV",FALSE,0,NA,2015-09-23 17:32:20,FALSE,NA,"646738884286509056",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","99latestnews",0,FALSE,FALSE,NA,NA
"RT @sanjaynirupam: Protest by Patidars against @narendramodi in America will have a political significance in Years to come in Gujrat http:…",FALSE,0,NA,2015-09-23 17:32:19,FALSE,NA,"646738881459548160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amms28",19,TRUE,FALSE,NA,NA
"RT @sjpandya: Modi meets NRIs in his each nd very foreign tour however when will he meet Indian Residents in India #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:32:19,FALSE,NA,"646738878976491520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BarotKalyansinh",2,TRUE,FALSE,NA,NA
"Modi is enjoying and roaming to all countries. I am sure there is no public concern but it's his personal wishes to enjoy.  #ModiInIreland",FALSE,0,NA,2015-09-23 17:32:18,FALSE,NA,"646738876585775104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shivaprasi",0,FALSE,FALSE,NA,NA
"RT @KanchanGupta: Stunning!

Bhagwati says UPA told US to deny visa to PM Modi.

If true, shame on UPA, and twice the shame on US. https://…",FALSE,0,NA,2015-09-23 17:32:18,FALSE,NA,"646738876212510720",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","hkollar",85,TRUE,FALSE,NA,NA
"RT @FalakThakkarr: Longtime Critic of Modi Is Now a Target - NY Times AUG19, 2015 http://t.co/F9Q6obQJYg #NRISRejectModi",FALSE,0,NA,2015-09-23 17:32:18,FALSE,NA,"646738875868540928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HasmaniShafi",19,TRUE,FALSE,NA,NA
"RT @SidhuJadeja: In past one year, Modi has failed to fulfill his promises and Indian NRIs have got disappointed with him 
#NRIsRejectModi",FALSE,0,NA,2015-09-23 17:32:18,FALSE,NA,"646738875344289792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alfaz_suleman",11,TRUE,FALSE,NA,NA
"RT @parthjoshi_inc: Modi blames past govts for the failures of current
govt in foreign country, Such a shameless fellow
#NRIsRejectModi",FALSE,0,NA,2015-09-23 17:32:18,FALSE,NA,"646738874035662848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iMehulninama",6,TRUE,FALSE,NA,NA
"RT @kriratna: BJP office bearers r offering NRIs free Gujarat tour4 not protesting agnst Modi inUS #NRIsRejectModi
http://t.co/KB8BUrJWWy…",FALSE,0,NA,2015-09-23 17:32:17,FALSE,NA,"646738872676696064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","urmylifesana",16,TRUE,FALSE,NA,NA
"RT @9898Rs: Modi blames past govts for the failures of current govt in foreign country, Such a shameless fellow  #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:32:14,FALSE,NA,"646738860521582592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hemrajsinhvagh1",6,TRUE,FALSE,NA,NA
"RT @ZeeNews: #ModiInIreland: Here's how PM took jibe at 'pseudo-secularism'
http://t.co/Mo0mH13GP3",FALSE,0,NA,2015-09-23 17:32:14,FALSE,NA,"646738858000941056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vishvachetana",16,TRUE,FALSE,NA,NA
"RT @vinaydokania: Indian Prime Minister Narendra Modi’s Bay Area Visit Stirs #NRIsRejectModi Controversy http://t.co/4s3eIvU2mk …",FALSE,0,NA,2015-09-23 17:32:13,FALSE,NA,"646738854175600640",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TheAditiShah",7,TRUE,FALSE,NA,NA
"RT @gurjar_punit: Modi blames past govts for the failures of current govt in foreign country, Such a shameless fellow  #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:32:12,FALSE,NA,"646738851818422272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaldipchaudhar9",6,TRUE,FALSE,NA,NA
"RT @Micky27Sa: @jyotigambhir1 Media used Ashram's Traitors 24*7 to defame Asaram BapuJi,Y its Mum after BHOLANAND's confession? #PunishMedi…",FALSE,0,NA,2015-09-23 17:32:12,FALSE,NA,"646738849402478592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","modi_chand1",6,TRUE,FALSE,NA,NA
"RT @vidyarthee: Inappropriate &amp; avoidable!! PM Modi's dig at Opposition on foreign soil continues. Sanskrit Welcome in Ireland &amp; he makes f…",FALSE,0,NA,2015-09-23 17:32:11,FALSE,NA,"646738847204700160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DhakaRd",30,TRUE,FALSE,NA,NA
"RT @ANI_news: I had detailed discussions with your PM. We spoke about many issues- PM Modi #ModiInIreland",FALSE,0,NA,2015-09-23 17:32:11,FALSE,NA,"646738846118338560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sanjeev061970",13,TRUE,FALSE,NA,NA
"RT @ndtv: The visa was denied to Modi at the request of the UPA government: Economist Jagdish Bhagwati #BhagwatiOnModi http://t.co/pGLzrpcB…",FALSE,0,NA,2015-09-23 17:32:09,FALSE,NA,"646738839961112576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dk12bm",393,TRUE,FALSE,NA,NA
"Modi  proved himself as selfie addicted in his foreign tours.instead of talk on serious issues he was busy in photo shoots #NRIsRejectModi",FALSE,1,NA,2015-09-23 17:32:09,FALSE,NA,"646738838245740544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vinaydokania",5,FALSE,FALSE,NA,NA
"Modi Reached Ireland, Irish stdnts welcomed with Shlokas?BTW,hw these foreigners always knw in advance,this time the guest is #communal one.",FALSE,0,NA,2015-09-23 17:32:09,FALSE,NA,"646738838182871040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Hardik29795",0,FALSE,FALSE,NA,NA
"RT @sjpandya: Mongloia, Bangladesh, Bhutan, Australia..Modi managed a business for Adani everywhere #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:32:08,FALSE,NA,"646738835615821824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HasmaniShafi",6,TRUE,FALSE,NA,NA
"RT @ibnlive: PM Modi to address Indian community in Dublin shortly #ModiInIreland 
LIVE: http://t.co/BDlqIqr3z7 http://t.co/Axq7ceoazk",FALSE,0,NA,2015-09-23 17:32:06,FALSE,NA,"646738825860018176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ayyappashantha3",9,TRUE,FALSE,NA,NA
"RT @minhazmerchant: Modi in America--building on India-US convergence of interests against China-Pak axis. My coumn http://t.co/sEb9ydWGIZ",FALSE,0,NA,2015-09-23 17:32:04,FALSE,NA,"646738819081834497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vardanatulshah",86,TRUE,FALSE,NA,NA
"#namo4PM Despised by Indian media feared by I Congress &amp; rejected by the West should #Modi be PM of India http://t.co/2iOIC0GBzH",FALSE,0,NA,2015-09-23 17:32:04,FALSE,NA,"646738819065212928",NA,"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>","ModernWorldHub",0,FALSE,FALSE,NA,NA
"TOII Irish children recite shlokas and Modi’s Dublin event, PM takes dig at secularists: With Irish children w... http://t.co/RenY215dAJ",FALSE,0,NA,2015-09-23 17:32:03,FALSE,NA,"646738812945612800",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","AshikOnFire",0,FALSE,FALSE,NA,NA
"RT @FalakThakkarr: Modi Top 5 projects failed-
-Swacch Bharat
-Bullet Trains
-Clean Ganga
-MakeinIndia
-SmartCities
#NRIsRejectModi⁠⁠⁠⁠",FALSE,0,NA,2015-09-23 17:32:03,FALSE,NA,"646738811917987840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alfaz_suleman",10,TRUE,FALSE,NA,NA
"RT @ndtv: The visa was denied to Modi at the request of the UPA government: Economist Jagdish Bhagwati #BhagwatiOnModi http://t.co/pGLzrpcB…",FALSE,0,NA,2015-09-23 17:32:03,FALSE,NA,"646738811137953792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NPrajob",393,TRUE,FALSE,NA,NA
